DATE;OPEN;HIGH;LOW;CLOSE
09/06/2019;15920000;16060000;14910000;15000000
09/09/2019;15260000;16130000;14950000;15270000
09/10/2019;15530000;16520000;15110000;15200000
09/11/2019;15330000;15520000;14550000;14610000
09/12/2019;14690000;14940000;13850000;14220000
09/13/2019;14160000;14310000;13510000;13740000
09/16/2019;14890000;15290000;14500000;14670000
09/17/2019;14920000;15030000;14400000;14440000
09/18/2019;14610000;15800000;13800000;13950000
09/19/2019;14660000;14660000;13310000;14050000
09/20/2019;13940000;15840000;13350000;15320000
09/23/2019;15350000;16000000;14710000;14910000
09/24/2019;14770000;17620000;14330000;17050000
09/25/2019;17050000;18450000;15690000;15960000
09/26/2019;16230000;17090000;15350000;16070000
09/27/2019;15770000;18690000;15150000;17220000
09/30/2019;17230000;17350000;16200000;16240000
10/01/2019;16020000;18620000;15790000;18560000
10/02/2019;18750000;21460000;18750000;20560000
10/03/2019;20110000;21440000;19030000;19120000
10/04/2019;19420000;19970000;16970000;17040000
10/07/2019;18270000;18520000;16440000;17860000
10/08/2019;17610000;20380000;17420000;20280000
10/09/2019;19940000;20000000;17770000;18640000
10/10/2019;19280000;19800000;17560000;17570000
10/11/2019;17350000;17440000;15110000;15580000
10/14/2019;15660000;16500000;14510000;14570000
10/15/2019;13940000;14430000;13390000;13540000
10/16/2019;13940000;14260000;13600000;13680000
10/17/2019;13790000;14180000;13310000;13790000
10/18/2019;14200000;15160000;13780000;14250000
10/21/2019;14240000;14630000;14000000;14000000
10/22/2019;13990000;14610000;13700000;14460000
10/23/2019;14830000;15120000;14010000;14010000
10/24/2019;13980000;14340000;13400000;13710000
10/25/2019;13530000;13790000;12620000;12650000
10/28/2019;13010000;13140000;12660000;13110000
10/29/2019;13160000;13520000;13070000;13200000
10/30/2019;13230000;13770000;12270000;12330000
10/31/2019;12210000;13950000;12190000;13220000
11/01/2019;12990000;13120000;12250000;12300000
11/04/2019;12680000;13130000;12440000;12830000
11/05/2019;12850000;13280000;12250000;13100000
11/06/2019;13180000;13390000;12600000;12620000
11/07/2019;12590000;12890000;12260000;12730000
11/08/2019;12980000;13050000;12000000;12070000
11/11/2019;13150000;13490000;12660000;12690000
11/12/2019;12640000;13100000;12360000;12680000
11/13/2019;12910000;13900000;12880000;13000000
11/14/2019;13160000;13810000;12930000;13050000
11/15/2019;12950000;12970000;11920000;12050000
11/18/2019;12390000;13100000;12320000;12460000
11/19/2019;12330000;13010000;12160000;12860000
11/20/2019;13420000;14170000;12610000;12780000
11/21/2019;13350000;13860000;12490000;13130000
11/22/2019;12820000;13250000;12330000;12340000
11/25/2019;12510000;12590000;11730000;11870000
11/26/2019;11880000;12040000;11420000;11540000
11/27/2019;11550000;11790000;11440000;11750000
11/29/2019;12500000;12830000;12120000;12620000
12/02/2019;12690000;15270000;12550000;14910000
12/03/2019;14680000;17990000;14610000;15960000
12/04/2019;16380000;16400000;14120000;14800000
12/05/2019;14460000;15370000;14170000;14520000
12/06/2019;14370000;14470000;13190000;13620000
12/09/2019;14250000;16070000;12250000;15860000
12/10/2019;15800000;16900000;14930000;15680000
12/11/2019;15570000;15970000;14980000;14990000
12/12/2019;14940000;15550000;13600000;13940000
12/13/2019;13180000;14350000;12540000;12630000
12/16/2019;12470000;12530000;11710000;12140000
12/17/2019;12230000;12470000;11900000;12290000
12/18/2019;12240000;12700000;11930000;12580000
12/19/2019;12550000;12780000;12430000;12500000
12/20/2019;12550000;12610000;12040000;12510000
12/23/2019;12810000;12900000;12410000;12610000
12/24/2019;12650000;12840000;12560000;12670000
12/26/2019;12740000;12750000;11720000;12650000
12/27/2019;12610000;13720000;11890000;13430000
12/30/2019;13740000;15140000;13440000;14820000
12/31/2019;14840000;15390000;13750000;13780000
01/02/2020;13460000;13720000;12420000;12470000
01/03/2020;15010000;16200000;13130000;14020000
01/06/2020;15450000;16390000;13540000;13850000
01/07/2020;13840000;14460000;13390000;13790000
01/08/2020;15160000;15240000;12830000;13450000
01/09/2020;12950000;13240000;12530000;12540000
01/10/2020;12420000;12870000;12090000;12560000
01/13/2020;12840000;13090000;12320000;12320000
01/14/2020;12720000;13820000;12050000;12390000
01/15/2020;12790000;12830000;11950000;12420000
01/16/2020;12200000;12420000;11780000;12320000
01/17/2020;12210000;12480000;11750000;12100000
01/21/2020;13230000;13330000;12320000;12850000
01/22/2020;12450000;13010000;12310000;12910000
01/23/2020;13260000;14150000;12940000;12980000
01/24/2020;12750000;15980000;12620000;14560000
01/27/2020;17420000;19020000;16820000;18230000
01/28/2020;16940000;18030000;15690000;16280000
01/29/2020;15680000;16650000;14940000;16390000
01/30/2020;17820000;18390000;15300000;15490000
01/31/2020;16250000;19990000;16180000;18840000
02/03/2020;18640000;18880000;17100000;17970000
02/04/2020;16450000;16460000;15630000;16050000
02/05/2020;16290000;16320000;15020000;15150000
02/06/2020;15130000;15660000;14700000;14960000
02/07/2020;15070000;16160000;14810000;15470000
02/10/2020;15880000;16430000;15010000;15040000
02/11/2020;14910000;15270000;14380000;15180000
02/12/2020;14860000;14880000;13730000;13740000
02/13/2020;14430000;15440000;14000000;14150000
02/14/2020;14120000;14540000;13380000;13680000
02/18/2020;14980000;15490000;14530000;14830000
02/19/2020;14660000;14740000;14210000;14380000
02/20/2020;14540000;17210000;14490000;15560000
02/21/2020;17330000;18210000;16190000;17080000
02/24/2020;22250000;26350000;22000000;25030000
02/25/2020;22190000;30250000;22190000;27850000
02/26/2020;26630000;29570000;24760000;27560000
02/27/2020;28950000;39310000;27790000;39160000
02/28/2020;42020000;49480000;39370000;40110000
03/02/2020;34860000;43770000;31500000;33420000
03/03/2020;33640000;41060000;24930000;36820000
03/04/2020;34440000;35580000;30300000;31990000
03/05/2020;33610000;42840000;33540000;39620000
03/06/2020;41460000;54390000;40840000;41940000
03/09/2020;41940000;62120000;41940000;54460000
03/10/2020;49680000;55660000;43560000;47300000
03/11/2020;52240000;55820000;49980000;53900000
03/12/2020;61460000;76830000;59910000;75470000
03/13/2020;71310000;77570000;55170000;57830000
03/16/2020;57830000;83560000;57830000;82690000
03/17/2020;82690000;84830000;70370000;75910000
03/18/2020;69370000;85470000;69370000;76450000
03/19/2020;80620000;84260000;68570000;72000000
03/20/2020;67860000;69510000;57420000;66040000
03/23/2020;74080000;76740000;60460000;61590000
03/24/2020;58760000;61880000;36240000;61670000
03/25/2020;61440000;68860000;58030000;63950000
03/26/2020;65670000;67060000;57660000;61000000
03/27/2020;64950000;69100000;61800000;65540000
03/30/2020;66300000;67690000;56600000;57080000
03/31/2020;56690000;58750000;50880000;53540000
04/01/2020;57380000;60590000;52760000;57060000
04/02/2020;54460000;57240000;50450000;50910000
04/03/2020;51110000;52290000;46740000;46800000
04/06/2020;44170000;45730000;43450000;45240000
04/07/2020;44830000;47510000;43510000;46700000
04/08/2020;45900000;47280000;42530000;43350000
04/09/2020;43000000;45730000;41390000;41670000
04/13/2020;44600000;45040000;41170000;41170000
04/14/2020;40240000;40570000;37310000;37760000
04/15/2020;39400000;43230000;39340000;40840000
04/16/2020;41920000;43020000;39870000;40110000
04/17/2020;39500000;40260000;37630000;38150000
04/20/2020;40680000;43830000;39880000;43830000
04/21/2020;44280000;47770000;43770000;45410000
04/22/2020;44910000;45070000;41410000;41980000
04/23/2020;41300000;42470000;39060000;41380000
04/24/2020;41910000;42080000;35600000;35930000
04/27/2020;36290000;36440000;32510000;33290000
04/28/2020;33210000;35390000;30540000;33570000
04/29/2020;32480000;33190000;30710000;31230000
04/30/2020;30990000;35940000;30930000;34150000
05/01/2020;38170000;39570000;36590000;37190000
05/04/2020;39130000;40320000;35530000;35970000
05/05/2020;34820000;36220000;31950000;33610000
05/06/2020;32690000;35690000;31680000;34120000
05/07/2020;32120000;32280000;30370000;31440000
05/08/2020;30140000;30390000;27890000;27980000
05/11/2020;28460000;31460000;26970000;27570000
05/12/2020;28470000;33040000;26000000;33040000
05/13/2020;32740000;37420000;30770000;35280000
05/14/2020;35160000;39280000;32330000;32610000
05/15/2020;32500000;35130000;31040000;31890000
05/18/2020;30710000;31080000;28350000;29300000
05/19/2020;28730000;30740000;28370000;30530000
05/20/2020;29520000;29830000;27830000;27990000
05/21/2020;28970000;30200000;27670000;29530000
05/22/2020;31360000;31550000;28030000;28160000
05/26/2020;27720000;28580000;27180000;28010000
05/27/2020;27620000;30530000;25920000;27620000
05/28/2020;27820000;29890000;27430000;28590000
05/29/2020;29300000;30160000;27290000;27510000
06/01/2020;28940000;30600000;28110000;28230000
06/02/2020;28400000;28520000;26660000;26840000
06/03/2020;26750000;26980000;25040000;25660000
06/04/2020;26230000;26430000;24380000;25810000
06/05/2020;24790000;25090000;23540000;24520000
06/08/2020;25560000;25980000;24650000;25810000
06/09/2020;25930000;27700000;25710000;27570000
06/10/2020;26730000;29010000;26060000;27570000
06/11/2020;30450000;42580000;29490000;40790000
06/12/2020;37680000;44160000;34970000;36090000
06/15/2020;44090000;44440000;34280000;34400000
06/16/2020;34280000;37450000;31730000;33670000
06/17/2020;33280000;35170000;32250000;33470000
06/18/2020;33830000;36250000;32240000;32940000
06/19/2020;32070000;35120000;30400000;35120000
06/22/2020;35220000;35390000;31640000;31770000
06/23/2020;31710000;31710000;29260000;31370000
06/24/2020;31050000;37120000;30950000;33840000
06/25/2020;36590000;36930000;31590000;32220000
06/26/2020;33010000;36250000;31040000;34730000
06/29/2020;35050000;36310000;31780000;31780000
06/30/2020;32540000;32940000;29560000;30430000
07/01/2020;30960000;31760000;28200000;28620000
07/02/2020;28330000;28440000;25900000;27680000
07/06/2020;27760000;28330000;24920000;27940000
07/07/2020;28770000;29630000;27250000;29430000
07/08/2020;28950000;30200000;27240000;28080000
07/09/2020;28180000;31480000;26110000;29260000
07/10/2020;30860000;30910000;27130000;27290000
07/13/2020;27850000;32450000;26870000;32190000
07/14/2020;31140000;33670000;29210000;29520000
07/15/2020;29150000;30090000;27170000;27760000
07/16/2020;28410000;29290000;26980000;28000000
07/17/2020;27150000;27540000;25410000;25680000
07/20/2020;26940000;27080000;24350000;24460000
07/21/2020;24080000;25650000;23610000;24840000
07/22/2020;24560000;26260000;24130000;24320000
07/23/2020;23970000;26950000;23600000;26080000
07/24/2020;27960000;28580000;25530000;25840000
07/27/2020;26600000;26940000;24550000;24740000
07/28/2020;24860000;25850000;24050000;25440000
07/29/2020;25160000;25420000;23730000;24100000
07/30/2020;25040000;28290000;24640000;24760000
07/31/2020;24790000;26410000;23550000;24460000
08/03/2020;25750000;26010000;22170000;24280000
08/04/2020;24010000;24760000;22920000;23760000
08/05/2020;23440000;23610000;22860000;22990000
08/06/2020;23030000;24110000;20970000;22650000
08/07/2020;23450000;24020000;22020000;22210000
08/10/2020;22880000;23520000;21460000;22130000
08/11/2020;21850000;24930000;20280000;24030000
08/12/2020;22820000;22880000;21540000;22280000
08/13/2020;22200000;22920000;21450000;22130000
08/14/2020;22270000;23550000;21790000;22050000
08/17/2020;22520000;22820000;21340000;21350000
08/18/2020;21690000;22550000;21180000;21510000
08/19/2020;21600000;22980000;20990000;22540000
08/20/2020;24100000;24600000;22370000;22720000
08/21/2020;22580000;24470000;22060000;22540000
08/24/2020;22870000;23180000;21250000;22370000
08/25/2020;22160000;23430000;21530000;22030000
08/26/2020;22140000;23270000;20920000;23270000
08/27/2020;23420000;27090000;21440000;24470000
08/28/2020;24590000;26300000;22640000;22960000
08/31/2020;23910000;26500000;21770000;26410000
09/01/2020;25860000;26590000;25020000;26120000
09/02/2020;26010000;27070000;25530000;26570000
09/03/2020;26280000;35940000;25660000;33600000
09/04/2020;34620000;38280000;29500000;30750000
09/08/2020;30610000;35930000;30520000;31460000
09/09/2020;31680000;31780000;28120000;28810000
09/10/2020;28670000;30560000;27590000;29710000
09/11/2020;28630000;29730000;26510000;26870000
09/14/2020;25860000;26790000;25380000;25850000
09/15/2020;25920000;26000000;24920000;25590000
09/16/2020;25310000;26590000;24840000;26040000
09/17/2020;28220000;28920000;26260000;26460000
09/18/2020;26650000;28100000;25280000;25830000
09/21/2020;28040000;31180000;27390000;27780000
09/22/2020;28610000;28780000;26480000;26860000
09/23/2020;27020000;29730000;25190000;28580000
09/24/2020;29540000;30490000;27940000;28510000
09/25/2020;28170000;30430000;26020000;26380000
09/28/2020;27150000;27190000;24900000;26190000
09/29/2020;26810000;27430000;25980000;26270000
09/30/2020;26690000;27120000;25060000;26370000
10/01/2020;25780000;27110000;25330000;26700000
10/02/2020;28870000;29900000;26930000;27630000
10/05/2020;29520000;29690000;27270000;27960000
10/06/2020;28050000;30000000;26010000;29480000
10/07/2020;29260000;29760000;27940000;28060000
10/08/2020;27650000;27990000;24880000;26360000
10/09/2020;26200000;26220000;24030000;25000000
10/12/2020;25650000;25650000;24140000;25070000
10/13/2020;25670000;26930000;25160000;26070000
10/14/2020;25720000;27230000;25530000;26400000
10/15/2020;27100000;29060000;26820000;26970000
10/16/2020;27160000;27460000;26190000;27410000
10/19/2020;27360000;29690000;27040000;29180000
10/20/2020;28810000;29600000;28290000;29350000
10/21/2020;29120000;30550000;28370000;28650000
10/22/2020;30100000;30120000;27680000;28110000
10/23/2020;28470000;28670000;27260000;27550000
10/26/2020;29380000;33680000;29220000;32460000
10/27/2020;32040000;33770000;31850000;33350000
10/28/2020;34690000;40770000;34680000;40280000
10/29/2020;38800000;41160000;35630000;37590000
10/30/2020;40810000;41090000;36500000;38020000
11/02/2020;38570000;38780000;36130000;37130000
11/03/2020;36440000;36440000;34190000;35550000
11/04/2020;36790000;36850000;28030000;29570000
11/05/2020;27560000;28140000;26040000;27580000
11/06/2020;27870000;29440000;24560000;24860000
11/09/2020;24800000;25820000;22410000;25750000
11/10/2020;25360000;26770000;24350000;24800000
11/11/2020;25010000;25120000;22570000;23450000
11/12/2020;24390000;27270000;23530000;25350000
11/13/2020;24940000;25030000;22740000;23100000
11/16/2020;23660000;24080000;22430000;22450000
11/17/2020;22840000;24090000;22340000;22710000
11/18/2020;22860000;23920000;21660000;23840000
11/19/2020;23620000;24520000;22560000;23110000
11/20/2020;23430000;23730000;22130000;23700000
11/23/2020;23660000;23960000;22450000;22660000
11/24/2020;22040000;22480000;20800000;21640000
11/25/2020;21650000;22500000;21130000;21250000
11/27/2020;21520000;21600000;19510000;20840000
11/30/2020;22640000;22890000;20480000;20570000
12/01/2020;20210000;20920000;20000000;20770000
12/02/2020;21000000;21250000;20040000;21170000
12/03/2020;21240000;21880000;20720000;21280000
12/04/2020;21050000;21150000;19970000;20790000
12/07/2020;22040000;22620000;21170000;21300000
12/08/2020;21650000;22250000;20520000;20680000
12/09/2020;20660000;22930000;20100000;22270000
12/10/2020;22120000;23460000;21530000;22520000
12/11/2020;22490000;25140000;22480000;23310000
12/14/2020;22670000;24820000;21950000;24720000
12/15/2020;24000000;24070000;22730000;22890000
12/16/2020;22510000;23670000;22290000;22500000
12/17/2020;21980000;22270000;21520000;21930000
12/18/2020;22150000;23770000;21570000;21570000
12/21/2020;24250000;31460000;24230000;25160000
12/22/2020;25240000;25560000;23530000;24230000
12/23/2020;23490000;23680000;22130000;23310000
12/24/2020;22470000;22830000;21390000;21530000
12/28/2020;22110000;22120000;21150000;21700000
12/29/2020;21610000;23720000;20990000;23080000
12/30/2020;22580000;23150000;22410000;22770000
12/31/2020;22990000;23250000;21240000;22750000
01/04/2021;23040000;29190000;22560000;26970000
01/05/2021;26940000;28600000;24800000;25340000
01/06/2021;25480000;26770000;22140000;25070000
01/07/2021;23670000;23910000;22250000;22370000
01/08/2021;22430000;23340000;21420000;21560000
01/11/2021;23310000;24810000;23230000;24080000
01/12/2021;23490000;25150000;22830000;23330000
01/13/2021;23070000;24180000;21920000;22210000
01/14/2021;22220000;23470000;21660000;23250000
01/15/2021;23520000;25800000;23080000;24340000
01/19/2021;23030000;23560000;22530000;23240000
01/20/2021;22820000;22860000;21370000;21580000
01/21/2021;21340000;22220000;21090000;21320000
01/22/2021;22240000;23730000;21270000;21910000
01/25/2021;22310000;26630000;22200000;23190000
01/26/2021;23910000;23940000;22550000;23020000
01/27/2021;23820000;37210000;23710000;37210000
01/28/2021;33250000;36290000;27390000;30210000
01/29/2021;35160000;37510000;29240000;33090000
02/01/2021;31450000;33960000;29030000;30240000
02/02/2021;28010000;28080000;25310000;25560000
02/03/2021;24590000;25430000;22910000;22910000
